bytes_sec (Mbps)
15.862
15.156
18.63
23.163
24.765
25.801
29.405
26.802
26.472
31.854
33.232
29.64
34.704
34.775
45.314
43.395
35.752
47.139
50.625
41.946
43.995
39.579
8.926
14.85
8.985
5.075
6.053
2.037
0.989
1.13
0.271
0.589
0.2
1.013
1.39
2.179
5.405
4.487
7.16
8.62
10.834
8.962
6.96
9.55
16.534
40.25
40.262
32.926
36.199
43.948
49.777
44.219
46.892
49.365
47.022
50.342
51.249
50.707
50.166
49.577
52.462
51.885
49
51.473
49.023
51.909
50.613
51.355
51.108
51.061
50.908
50.178
51.544
51.402
51.002
51.626
52.391
52.085
52.686
52.874
51.72
52.756
52.556
52.368
49.141
48.305
49.918
48.435
52.521
52.792
53.133
53.699
52.274
52.91
52.968
53.145
52.003
54.193
52.709
53.534
51.402
52.274
51.626
33.208
22.363
39.909
50.013
49.812
46.88
45.832
49.377
51.496
48.34
46.868
50.919
49.577
48.47
48.482
48.246
47.316
51.332
51.025
50.284
51.284
50.649
51.991
52.285
51.803
50.849
52.521
52.109
51.756
52.862
49.907
50.507
52.98
51.873
53.404
51.767
51.956
52.615
51.237
51.167
47.987
51.979
44.619
37.766
34.574
38.931
30.335
22.045
13.472
14.202
10.434
15.697
12.777
15.167
9.809
14.744
15.262
10.316
20.361
21.303
20.891
13.036
18.029
19.395
21.644
25.519
27.45
29.758
33.326
36.694
26.508
27.956
30.17
32.455
26.861
32.172
26.355
31.089
31.395
23.269
35.399
40.144
47.116
42.311
39.096
42.629
49.33
51.332
49.53
47.104
46.762
45.797
42.535
40.109
45.279
44.502
41.864
39.52
41.522
50.79
42.782
27.732
27.415
25.895
25.625
24.188
12.624
5.982
4.404
5.323
5.723
3.827
1.66
1.107
0.436
1.001
1.342
1.472
0.447
1.39
2.037
1.719
2.449
2.343
3.757
3.898
3.003
2.391
2.65
1.507
1.755
0.801
2.779
3.98
4.263
7.772
8.078
8.95
7.266
9.798
14.108
17.181
41.64
33.102
31.96
39.579
44.195
44.301
40.568
39.591
43.983
40.392
41.534
31.677
37.966
39.32
36.517
39.414
15.945
27.203
32.949
16.899
6.43
9.998
13.813
6.1
7.713
7.183
6.347
5.052
8.114
9.397
10.881
6.441
8.702
9.915
10.363
9.279
13.507
11.14
6.1
9.951
11.446
17.075
13.46
11.399
8.173
12.718
28.51
35.728
32.302
24.741
37.471
36.129
36.223
37.671
40.239
41.463
36.046
39.45
32.549
22.033
18.535
19.937
15.721
16.899
12.589
15.968
13.731
15.285
11.093
10.257
15.062
11.823
14.967
19.171
21.762
20.902
23.658
18.418
17.287
16.11
23.364
24.058
29.193
21.656
22.987
22.374
29.393
28.828
37.825
41.605
45.114
41.911
39.85
43.453
49.648
47.186
45.985
39.885
37.247
39.355
29.44
12.047
35.222
18.394
13.095
7.713
8.985
8.279
7.407
4.734
5.723
6.018
6.335
5.146
6.041
8.019
13.236
11.47
9.103
7.101
7.124
9.374
6.995
9.904
7.949
13.213
11.576
9.586
10.587
7.431
9.303
22.268
33.821
21.22
29.464
41.228
33.326
30.5
42.759
43.807
44.725
47.022
32.09
25.754
27.12
26.943
21.998
11.906
6.277
4.381
5.417
5.452
3.015
0.871
0.483
0.871
0.506
1.46
2.497
2.508
3.074
3.368
1.802
1.39
1.284
2.803
1.731
2.732
3.674
3.474
3.933
4.805
4.958
2.862
1.955
0.919
5.711
4.31
6.406
7.36
6.524
10.174
7.513
10.516
10.528
11.658
26.449
40.757
28.627
30.406
36.294
50.331
37.483
27.874
26.908
37.165
22.457
8.655
10.316
3.038
3.309
2.273
0.754
0.483
0.412
0.306
0.306
0.177
0.259
0.377
0.106
0.294
0.353
0.824
1.696
2.131
2.002
2.638
2.025
4.875
5.158
4.145
7.089
6.124
8.408
6.006
11.434
23.175
37.601
43.901
46.327
44.784
43.442
40.945
37.53
37.836
37.93
26.19
16.722
38.484
22.822
13.06
7.572
10.646
9.079
9.197
7.054
7.172
5.629
5.358
6.371
7.195
9.362
7.937
10.952
9.527
10.422
8.408
10.716
7.596
8.031
13.33
8.526
11.069
13.425
10.186
7.548
6.182
13.719
16.157
17.9
10.245
29.664
41.569
32.843
39.591
39.874
42.346
36.046
37.059
32.514
40.792
4.875
10.751
10.869
8.22
5.982
0.683
0.177
0.259
0.542
0.483
0.106
0.553
0.565
1.401
2.167
1.967
2.65
2.073
2.108
2.638
5.299
3.91
5.429
5.947
5.264
6.783
8.549
15.344
40.509
45.467
43.442
45.491
47.493
45.09
26.802
16.722
18.194
16.851
15.097
17.664
23.21
12.459
18.406
12.647
6.536
5.817
8.679
10.316
10.292
14.602
20.443
11.623
5.817
6.218
18.182
24.953
18.724
18.559
25.495
24.4
18.088
24.518
31.701
40.439
46.303
41.075
47.434
51.202
53.004
50.802
50.06
44.266
47.41
39.45
42.865
37.507
9.115
12.212
4.816
6.206
4.498
1.613
1.001
1.178
1.072
0.707
1.236
1.401
0.883
0.789
0.377
0.648
0.271
0.683
2.179
2.12
2.084
2.249
3.026
1.331
4.169
5.476
5.028
6.618
7.478
9.279
8.49
12.118
20.761
26.767
37.212
49.518
40.804
38.802
48.129
42.405
28.922
27.638
32.584
20.879
15.485
10.092
4.145
8.267
5.382
3.391
3.309
0.236
0.377
0.118
0.106
0.106
0.141
0.53
0.624
2.391
2.355
3.403
3.78
2.85
2.037
0.919
2.131
4.098
4.816
7.501
8.267
10.728
9.892
7.76
10.057
15.427
20.679
46.197
40.486
35.493
37.259
51.178
45.915
40.686
47.351
34.657
34.233
37.142
26.602
14.308
11.823
12.848
13.26
16.345
17.534
13.33
16.545
14.025
10.139
11.882
20.761
21.397
22.775
20.526
18.924
24.741
22.763
26.178
29.57
23.952
24.188
27.933
30.865
27.379
27.838
14.414
35.717
41.746
46.621
47.163
34.645
41.817
29.475
24.612
29.193
21.091
12.471
10.799
6.83
4.71
7.007
3.109
2.803
0.789
3.156
0.977
0.553
0.247
2.532
1.119
1.46
0.883
0.518
2.179
1.861
4.746
5.97
6.689
5.287
5.276
2.614
2.249
1.166
2.697
5.123
5.441
9.574
8.773
12.318
6.913
9.032
12.6
18.1
38.119
31.148
34.009
38.755
46.021
39.803
35.352
38.095
40.922
32.396
31.748
38.402
29.64
14.449
27.473
26.284
13.107
8.432
10.716
11.046
9.48
3.98
4.816
5.087
7.654
7.195
8.644
7.16
9.645
11.47
11.246
7.607
9.491
10.304
11.705
13.495
11.105
7.937
8.985
14.779
12
13.601
12.129
13.213
9.091
8.314
8.997
7.807
6.277
5.876
27.167
37.189
30.959
26.508
19.171
14.696
13.366
15.485
13.931
17.381
16.404
9.751
13.625
11.387
18.571
18.206
18.159
15.862
22.186
26.496
29.405
25.495
25.895
26.92
30.535
31.183
27.285
38.013
43.748
44.231
46.103
27.309
26.943
43.736
40.698
35.081
32.796
35.128
19.065
22.009
33.891
15.827
6.63
8.125
10.163
9.597
6.677
6.842
5.652
6.288
5.452
5.311
10.445
9.739
10.104
10.999
10.033
6.877
7.596
5.959
9.515
12.483
12.012
14.426
14.484
11.858
8.373
7.336
11.081
23.528
18.641
21.067
38.708
38.496
32.89
41.546
46.762
44.384
28.133
24.259
33.456
24.871
17.947
13.79
7.113
5.064
5.817
6.96
3.698
2.025
1.672
0.365
0.989
1.142
2.426
1.46
2.179
1.154
3.121
2.143
3.262
3.639
2.391
4.063
2.426
2.096
2.485
2.332
1.166
6.653
4.593
9.515
11.529
11.152
7.466
8.75
13.071
20.255
32.89
28.31
33.891
38.284
42.323
28.109
33.161
30.841
8.279
11.399
6.076
3.415
1.825
1.448
0.801
1.342
0.365
0.412
0.177
0.106
0.165
0.801
0.106
2.379
8.502
19.866
23.905
21.939
22.469
19.748
22.657
20.608
12.176
7.395
11.67
9.232
6.948
4.887
5.912
5.594
8.549
7.242
5.747
6.359
8.856
9.421
9.621
7.749
10.704
10.893
7.018
8.279
11.034
10.198
13.354
11.505
10.457
8.326
7.195
11.529
30.429
39.438
20.478
37.93
26.025
26.649
21.315
7.69
4.298
1.861
0.483
1.201
1.507
0.954
0.671
0.589
0.671
0.695
1.413
1.448
2.602
3.98
6.088
5.558
7.972
7.301
8.279
9.562
18.347
46.892
44.148
25.142
14.791
16.84
12.706
13.59
18.465
14.779
11.8
14.814
12.824
12
21.126
14.355
20.82
17.817
10.127
9.88
20.09
27.626
27.827
23.54
27.426
28.757
21.55
26.567
36.294
43.253
42.382
41.981
46.421
51.65
44.996
41.428
42.511
11.058
6.901
7.16
4.699
1.307
0.813
1.142
1.13
0.789
0.306
0.483
0.165
0.212
0.353
0.824
1.354
1.39
1.319
1.507
5.676
6.23
3.486
7.089
9.892
9.727
11.105
29.982
45.114
48.788
35.881
48.411
46.138
24.8
24.117
30.9
21.774
15.674
9.256
3.91
6.571
6.359
5.158
1.46
2.12
0.577
0.601
1.425
1.225
0.424
0.801
1.107
1.778
2.002
1.59
3.109
2.932
1.696
2.226
3.486
5.37
2.803
1.872
2.202
4.239
4.463
5.817
7.572
8.114
10.763
8.526
10.292
15.533
22.422
42.052
28.804
31.371
39.391
44.69
49.695
36.776
48.882
38.46
35.634
41.169
33.432
26.284
16.957
12.094
15.368
12.965
11.764
22.327
16.557
10.28
14.484
16.498
12.2
16.357
13.354
19.689
26.096
18.123
20.49
19.395
21.833
23.21
25.295
26.626
20.384
27.214
26.873
30.57
26.049
26.225
33.255
34.998
41.192
36.953
42.158
46.48
48.152
49.094
41.228
36.6
35.858
35.434
29.464
13.26
35.999
17.322
12.824
5.994
13.401
9.503
6.489
5.17
6.63
6.642
6.583
6.96
6.018
9.703
8.832
11.599
7.172
10.01
4.027
11.187
6.277
7.254
9.374
13.931
13.425
11.482
9.633
9.751
8.196
25.036
32.219
32.514
20.655
38.413
42.276
35.999
39.085
40.627
45.079
42.335
45.55
43.171
51.037
46.468
32.996
26.626
29.204
36.977
23.799
10.139
15.78
4.616
4.345
6.159
5.853
3.863
1.425
0.612
2.626
0.224
2.249
1.896
0.895
1.814
1.378
1.931
2.025
2.002
1.978
2.92
2.732
2.673
3.839
2.155
3.509
3.898
5.393
4.228
3.886
6.159
10.222
10.375
6.347
8.585
9.962
23.199
40.651
32.384
32.643
43.559
46.762
42.135
36.871
35.799
49.483
41.216
30.83
41.652
26.967
11.034
9.032
6.924
4.322
3.003
1.178
0.506
0.4
0.165
0.2
0.294
0.236
0.2
0.106
0.318
0.141
0.754
1.849
1.755
2.261
1.825
1.884
1.872
2.638
2.65
5.829
7.737
5.711
10.422
9.079
23.882
36.776
43.065
42.323
42.264
43.194
45.196
45.243
43.607
40.074
38.708
37.318
19.301
24.471
35.151
16.604
7.713
7.643
10.163
7.866
6.182
6.018
5.605
5.005
4.71
5.853
5.476
7.066
6.571
6.324
8.279
7.113
7.018
5.676
7.419
9.009
7.054
6.724
10.127
14.414
15.014
12.435
10.704
9.562
6.807
11.27
15.886
14.143
13.319
32.278
41.781
34.221
37.389
40.969
44.172
31.995
37.954
39.768
38.319
23.022
10.598
6.771
4.039
2.873
3.297
1.107
1.154
0.636
0.659
0.141
0.306
0.742
0.188
0.247
1.107
2.426
1.919
1.814
1.366
1.684
1.566
1.472
2.508
2.108
4.357
7.749
8.29
10.434
7.878
9.397
18.948
40.898
45.031
45.691
43.96
48.918
45.267
45.149
14.685
24.306
27.002
23.646
17.428
13.955
15.921
19.56
12.176
11.364
13.154
14.543
10.704
18.853
19.701
20.161
23.01
22.104
22.221
25.436
26.237
25.954
22.48
24.494
24.788
27.838
22.28
31.995
38.449
43.359
40.321
42.641
47.34
51.355
47.869
17.9
36.812
40.486
43.194
40.721
44.219
41.934
15.014
8.62
7.207
3.085
3.132
3.062
0.813
1.189
0.683
0.259
0.283
0.247
0.188
0.13
0.813
1.919
1.519
0.4
1.401
2.602
4.298
3.863
4.11
6.689
7.466
5.723
10.751
14.343
40.274
45.491
45.079
43.418
46.386
41.923
41.793
43.512
48.541
30.841
26.449
29.581
31.842
23.823
9.939
10.033
3.38
4.64
7.195
4.593
2.555
1.295
2.402
1.248
1.166
1.519
2.002
0.542
2.167
2.061
2.084
3.592
3.015
4.758
5.393
4.934
3.156
2.096
3.333
1.778
2.555
5.853
3.274
4.805
8.655
9.786
9.68
6.171
8.82
15.391
17.158
42.123
31.148
31.065
41.287
43.842
48.929
46.562
46.762
50.99
50.719
48.552
52.109
48.918
49.954
50.649
48.918
49.071
51.002
51.308
48.988
51.155
48.164
51.744
52.015
42.723
50.625
51.284
50.225
47.587
44.113
49.436
49.495
49.577
48.246
48.14
49.4
47.999
22.598
27.532
43.253
52.179
50.566
50.543
51.567
50.331
53.228
52.509
52.756
52.674
49.718
52.062
51.826
51.108
50.295
51.332
51.52
50.566
51.332
51.744
50.955
51.508
49.683
53.392
52.321
49.565
51.838
51.932
47.481
51.756
51.885
52.474
51.461
51.426
52.992
50.236
52.427
51.367
51.52
50.943
48.929
51.732
15.862
147.859
140.346
145.881
147.471
147.93
142.984
144.209
146.906
150.709
149.932
145.634
148.943
152.323
151.169
147.553
143.231
148.342
148.036
148.872
148.813
142.784
143.396
148.26
146.47
150.226
146.552
146.835
148.295
142.36
146.729
144.032
149.143
144.762
146.14
148.401
145.057
146.917
149.296
145.08
143.679
137.049
142.772
143.561
143.667
143.385
141.689
145.846
145.987
146.117
151.687
137.744
147.518
148.778
144.833
109.788
60.87
72.811
63.367
73.353
46.362
42.735
38.531
10.775
7.972
4.475
5.511
0.283
0.141
0.224
0.13
0.577
28.404
77.934
54.181
90.487
94.114
45.832
72.528
140.382
134.14
103.334
114.816
75.19
44.666
46.244
61.977
96.964
80.324
113.32
81.89
106.679
150.768
146.823
144.35
133.752
126.992
139.687
149.379
149.355
143.703
45.962
33.42
143.938
145.398
135.871
92.23
62.142
93.961
97.435
132.892
122.188
83.091
84.175
106.679
80.23
61.212
37.978
39.214
50.036
65.981
77.828
81.054
18.665
24.27
133.599
101.215
55.795
60.67
54.228
49.341
13.46
7.996
6.736
0.754
0.236
0.106
0.177
14.072
104.842
87.814
54.346
59.822
84.905
144.751
145.281
146.505
141.983
146.67
136.119
148.472
148.013
149.767
154.301
151.239
136.284
96.292
38.131
16.722
23.658
95.668
35.198
41.911
61.683
63.614
36.035
24.506
16.781
12.259
7.961
33.597
16.298
18.594
25.33
14.426
10.799
12.082
35.858
33.868
48.918
11.682
13.283
40.898
30.335
27.921
35.21
66.558
96.681
100.155
52.627
48.305
71.516
128.217
143.867
149.014
147.895
145.504
139.864
124.967
125.414
124.99
115.546
18.265
14.496
70.786
110.212
109.222
109.458
93.231
127.546
146.67
146.599
139.746
90.569
115.77
124.378
152.523
142.454
127.522
144.315
138.227
133.069
129.972
140.676
16.11
58.727
145.292
142.843
123.471
49.53
103.582
99.048
128.853
83.833
104.288
119.632
112.284
81.113
58.056
32.054
46.021
66.228
90.769
82.832
103.864
131.927
151.592
143.809
152.44
147.082
76.049
49.73
105.383
112.378
76.65
32.973
45.974
66.11
51.473
28.003
18.853
11.022
15.12
15.921
16.31
24.741
15.203
23.905
34.61
15.756
11.223
14.732
43.701
32.502
30.276
43.383
31.371
28.31
33.809
64.262
94.067
101.415
44.207
50.495
102.027
144.739
129.783
143.785
145.41
151.781
151.098
120.221
66.334
70.067
66.652
56.819
