bytes_sec (Mbps)
0.801968
111.02772
82.932704
145.317256
175.603128
57.059248
57.071832
34.656568
18.69868
132.658824
144.350752
78.384952
125.002856
60.85296
82.03008
70.271464
57.132328
53.921248
167.914952
137.013504
93.584992
72.749504
125.483704
80.317344
22.42552
22.805992
22.805288
104.084312
107.342424
57.06704
48.89256
24.565952
24.640296
8.074608
119.190344
63.295168
19.051672
112.902128
113.061536
30.044024
2.492808
84.217288
6.230984
7.599248
36.76048
36.883904
70.575504
84.46676
65.202552
65.762264
93.573752
93.681736
1.691368
7.59896
63.529112
71.458856
82.091448
82.098024
12.438128
12.421904
110.701464
109.026816
10.579888
18.783256
1.25204
1.275104
112.925688
100.220656
100.074384
0.885568
14.09004
147.303624
53.387592
82.310976
82.311584
1.875256
19.238728
4.94112
5.894928
10.040584
9.997664
70.263008
70.261608
50.254512
167.88368
57.022912
56.983072
30.143864
31.556728
48.64896
48.942968
8.17344
5.344144
186.8956
179.905888
31.174656
57.21408
53.297336
10.818992
11.89884
83.370792
83.397856
26.842264
62.907768
42.509312
40.98788
9.71516
107.167144
114.116856
6.694664
6.693488
71.29068
78.318392
12.23432
6.110144
11.234272
104.138872
108.073104
8.03036
8.841536
161.917792
38.997568
47.095008
57.24004
125.681736
123.3062
20.463896
23.091952
71.44488
71.443408
71.098776
17.844784
0.212712
1.715624
11.365248
15.687312
57.876608
68.61708
2.4786
3.106184
33.722096
2.77044
14.050416
90.623616
95.804056
126.93212
125.056192
74.0284
83.15936
139.604784
103.396904
9.3496
12.489992
140.568512
140.958408
18.111992
78.403168
100.350504
70.327296
70.26348
70.237568
118.549336
118.8312
23.416784
64.559784
65.758288
1.24164
1.252008
2.830568
2.808664
15.194864
15.196048
5.823104
5.741104
180.664368
190.03432
111.083864
108.159008
141.943448
3.49708
3.476352
106.947096
68.589824
117.489024
114.484216
11.9544
122.200584
121.786408
57.186592
57.121144
211.13164
193.050592
64.256152
10.336352
130.016264
57.24012
57.23052
68.62532
1.367864
1.393312
0.636936
0.588632
159.17472
163.727984
2.731768
2.744328
25.94776
29.184024
7.293992
32.20052
109.431464
114.322104
61.335912
34.46908
23.798256
162.1786
186.709256
23.411296
23.408128
77.57268
54.186144
120.071888
5.760616
104.938752
16.711952
17.85164
55.039632
42.159952
188.473848
184.972392
70.253472
17.014704
64.73604
156.001256
127.777936
14.275456
20.402264
128.705544
18.711296
32.141408
115.48968
115.045776
68.712504
101.99092
99.70176
13.597104
13.559024
113.16364
110.533376
124.729776
124.503296
71.455032
59.660792
40.749888
48.836808
59.734248
28.354176
29.235112
70.850312
115.723024
136.44572
126.038984
71.250648
71.428656
115.483432
110.201424
100.121488
100.079872
97.19792
73.585888
82.998856
83.18096
57.161728
51.913616
57.200936
70.261264
71.413944
71.482152
4.835864
167.849432
167.253016
113.38244
6.068432
1.877048
71.4846
71.481184
123.834984
124.688864
79.587584
81.821968
8.658328
8.671048
48.292784
48.290416
89.352136
89.34644
135.857952
31.438024
30.377512
158.002888
159.194144
2.989224
2.997232
131.568616
129.943128
158.3228
9.218456
8.705304
94.74996
11.773968
71.477296
9.116656
7.584768
78.934392
79.067016
115.34604
33.344952
7.596656
112.689328
117.85864
117.080592
44.887224
81.910384
23.407792
9.990392
49.25732
41.107352
71.48008
71.477816
46.644232
71.486048
22.803256
22.801896
21.195552
7.056616
49.750568
17.850016
17.86248
131.285112
128.009448
46.77616
42.5534
112.048288
118.659016
68.61468
68.61948
52.183312
48.010976
80.04192
107.215808
106.864208
6.251544
79.44176
54.398752
13.490024
107.823208
117.110824
108.838992
7.015144
11.81144
33.697728
15.14512
4.5794
19.388448
57.19892
57.188584
117.637288
119.627792
116.867032
106.344264
104.973424
37.942696
73.99076
87.221384
156.343536
135.771552
36.5126
30.23308
127.142728
127.041256
71.47124
71.249472
66.681576
68.605384
173.906136
140.209456
138.988344
186.605944
76.244288
138.7584
103.802208
68.415544
67.929856
18.652008
42.172792
42.1394
25.116648
40.84372
63.073352
65.144376
6.098592
22.006448
71.489232
27.050424
57.750736
57.815792
16.976592
71.477264
85.295136
100.96408
19.582472
3.505208
3.504328
40.503872
39.462648
106.218544
104.992608
82.085632
82.048208
15.196016
82.075752
83.276432
83.121144
113.587232
102.181432
7.761816
7.78348
10.550784
132.07644
7.366448
46.225256
43.68448
102.59288
102.487216
15.07756
3.000736
88.27248
71.481008
71.475008
121.557736
131.941984
57.030256
56.39368
114.822608
68.506184
65.720632
65.488632
57.218672
57.214664
32.807792
85.605688
86.648192
3.566552
95.736104
113.745744
3.158128
14.018792
14.03528
171.553504
11.754848
11.751768
71.473256
69.449416
17.85132
17.857424
18.21364
3.711184
20.834424
24.587688
143.199288
3.504176
3.497144
2.995008
6.25896
7.596624
11.53252
7.988768
117.751016
57.183504
46.586392
144.135184
148.731712
140.770464
142.81
115.35696
113.799144
30.764464
30.100032
115.67036
108.172168
80.985056
173.077776
4.077504
12.987496
17.557408
5.07052
5.070736
100.106584
100.067304
114.07428
82.071344
17.930472
17.888552
114.423216
110.655312
71.484496
69.949216
48.895136
99.545832
118.941336
92.303952
23.356832
23.367128
111.127432
108.861568
17.85736
17.694056
120.763488
148.190416
173.961584
43.173208
39.698312
71.478128
71.469256
70.263736
32.772056
33.259408
5.648512
71.461888
71.475576
71.470528
82.06236
82.032928
70.217336
70.266576
64.717912
28.325808
24.731856
89.823824
96.551888
104.003368
26.858504
17.856576
17.857752
82.091712
82.092992
99.931144
23.3476
104.854608
119.958944
71.478568
30.113416
30.063456
118.84124
130.041888
127.642424
116.910952
24.53644
7.414424
73.481056
8.110136
22.328128
32.557944
31.062536
7.214032
30.469648
56.446968
56.973568
8.470928
68.597856
6.092552
14.172536
14.234528
26.217016
26.338592
10.34228
8.66312
53.487584
56.645352
107.438392
29.194392
29.19312
18.969024
25.029184
52.21492
52.244576
81.85936
80.94384
111.592256
25.702936
25.685416
7.593992
7.593832
114.921624
67.76772
30.230864
49.3172
50.208464
95.998592
64.91492
64.919584
17.859248
17.290672
95.25364
108.13076
22.962376
20.074232
81.01716
71.902392
24.563128
24.583608
12.252448
65.398144
40.39784
40.435728
177.981296
178.657552
47.3076
94.117096
66.31
67.608064
16.951448
101.708032
56.776144
56.488328
2.731832
2.908672
104.481112
21.012672
13.482032
70.26264
2.330688
1.900232
116.787504
117.285792
69.888056
70.17976
65.760528
15.558112
114.53072
144.767016
39.951576
3.765344
82.094944
82.10484
68.280792
71.482264
0.982992
3.032832
2.658112
52.555472
94.917608
67.824216
68.088528
22.774416
22.466208
38.98396
106.416184
17.542032
17.80364
70.23604
5.645192
112.728568
29.33732
35.279456
4.339608
5.60884
2.908696
1.509848
103.604616
105.155512
57.060696
57.06456
99.568344
7.31508
70.043408
24.576592
23.963056
109.134416
104.26312
3.54348
110.908984
32.341968
44.258144
28.98832
15.863
98.369136
104.84588
7.628032
6.31612
6.313648
19.16064
21.09564
10.816808
10.81764
62.971
82.590992
81.98824
83.516528
154.185928
157.597488
110.056032
107.62964
179.00016
185.364928
1.99128
1.414104
29.77708
103.502768
105.891512
51.067768
78.953288
79.694624
85.72936
38.306168
3.846896
3.847056
104.111424
132.231328
133.685384
68.556136
68.6242
111.34316
83.363336
86.322232
39.468872
36.748584
34.929312
71.481016
71.475976
38.527368
38.361352
69.937112
101.312488
108.984536
58.079736
56.674016
9.301368
71.3468
15.003512
14.859912
123.896744
122.234584
23.378544
23.411
1.40144
57.32868
9.091352
12.379472
134.5442
83.159744
82.307656
82.297456
11.1772
29.779176
140.389832
143.469672
50.059816
50.150056
70.255112
70.267368
114.44304
114.354872
70.060768
70.264056
49.83528
68.512608
68.605456
99.380616
93.411048
5.011528
161.793064
166.920992
56.943296
56.946792
3.381472
30.182528
11.131328
11.112192
113.693096
112.319848
187.174992
181.359888
59.425
21.647512
20.334448
114.40812
105.913192
79.33336
25.589992
10.219984
55.99892
37.276936
39.930544
1.721448
1.6948
79.154728
93.846664
24.649904
9.775864
9.9748
82.312032
2.352672
41.843608
7.557976
21.748032
74.874504
109.66744
30.53396
16.935416
17.0398
106.501024
103.102816
10.765448
1.404064
115.82888
115.027152
70.234552
70.22184
82.7374
44.173088
6.048616
6.049584


11.924848
68.624264
98.74468
40.11184
54.503656
11.593552
25.748656
147.842048
65.627384
5.269984
4.76212
29.018856
29.047448
113.989424
113.3208
70.266472
4.285272
57.644752
45.236112
97.86924
105.864888
2.176248
12.87092
11.851672
77.702536
113.73368
70.245944
27.954296
29.766856
113.95088
112.272176
15.2244
17.85008
4.756056
5.1
65.509608
100.118672
6.06624
6.051176
92.646328
5.56532
72.583368
4.254408
15.265904
14.808464
17.15524
18.330752
75.030592
40.77164
162.63488
80.501984
109.996784
40.275176
18.821368
18.999016
17.207448
1.208088
70.2674
112.645696
115.800864
4.382496
5.050192
6.22712
117.51844
29.27044
29.27544
62.921
2.976184
80.497664
29.959648
29.362768
3.76332
4.182416
90.552216
90.75716
138.040104
177.458552
5.856632
119.295144
0.17688
14.049592
163.420808
177.9884
66.225376
29.905024
29.979496
3.56664
15.485432
92.1602
17.622936
17.62244
39.2642
38.937048
6.916576
6.92148
33.42408
33.550752
12.414832
12.48724
4.064696
11.619864
114.89372
103.54008
68.591704
68.519784
120.10076
122.12508
3.434608
5.31564
16.306712
8.24056
10.022112
70.262296
61.632456
31.549712
31.984192
10.069552
9.5782
69.907584
70.25728
71.158296
119.010688
119.420128
117.664984
7.49084
18.35184
18.35268
25.863912
3.927592
111.644368
82.301048
82.284784
115.294896
117.005656
125.284088
99.951056
157.43144
148.323296
12.685632
12.37516
35.37656
108.739376
109.848552
138.162248
99.324856
12.08464
129.342856
120.652336
129.892472
147.323056
129.839432
148.539344
38.548664
39.562488
105.297448
65.746152
187.451224
173.81292
65.664624
111.965624
117.376568
102.12424
106.650488
65.427248
114.433752
89.181872
89.454624
17.394704
4.198768
14.494992
112.102544
114.651896
141.877336
45.160296
42.333368
92.455688
102.920024
49.368064
52.794104
22.816808
22.74636
114.887464
113.66476
11.63048
11.738376
18.533776
25.703784
116.018472
65.752016
65.74956
119.2952
119.376992
114.737232
115.65024
132.30376
119.956552
21.494944
14.16796
30.63556
25.242024
49.53508
38.756656
128.582104
22.7506
23.388728
22.4564
23.870696
70.677184
71.477768
111.221376
149.799744
15.18544
15.191312
116.400368
128.31556
129.299144
57.037536
57.223592
57.221224
66.043136
7.120696
22.804992
54.200336
70.216232
11.969272
11.969984
30.761808
114.905368
6.184256
4.720624
117.079856
73.223424
75.162208
4.850624
5.065576
76.675
71.32276
147.565512
125.130552
126.716464
120.478208
128.403312
130.4016
118.77016
120.349368
5.007392
4.839616
115.97064
111.434512
14.552424
14.559384
103.820384
98.014016
3.5654
100.822464
83.232872
24.194416
128.86736
26.710192
2.972152
8.516176
70.765
19.925032
23.406904
17.639008
22.20804
22.18376
29.19028
29.191688
71.476896
4.954528
5.381784
2.952824
30.046792
20.92188
33.078072
3.508688
3.508728
79.754496
77.035024
6.344344
6.327568
80.050664
26.461872
56.58744
57.009488
100.110664
100.140968
22.617728
26.868
3.566456
3.565376
115.310336
117.164
2.830536
65.749384
65.76292
47.673872
49.762528
35.94912
2.590864
157.399112
150.665392
96.069464
111.906528
53.692376
110.975848
6.090304
6.068728
16.498712
16.49204
4.354928
4.398264
6.045416
5.429568
5.913424
111.402088
23.686184
8.357376
79.808656
79.744064
114.956528
111.147208
16.384864
26.444352
26.493776
36.88324
36.877392
2.289032
2.320112
11.908016
11.88604
70.835448
60.494112
26.456952
3.491544
12.591632
28.349736
3.685296
18.37212
108.060792
63.558528
112.586992
127.545072
111.197552
119.129256
82.308656
65.44008
70.270616
113.125064
113.74828
113.180608
113.319152
0.880416
67.06544
114.630728
24.383056
57.224232
57.108432
3.696432
4.162616
57.214008
57.203208
70.245368
70.070368
57.213536
3.261104
3.430144
2.964856
89.023696
89.343792
94.593912
98.6018
70.266232
70.267928
8.178328
8.049984
65.758408
67.800936
70.251288
79.912216
57.069056
32.933488
32.875376
151.418
141.552736
132.813552
65.70816
55.998296
8.621968
8.5484
75.980072
63.139656
63.7596
57.829248
35.929112
4.794312
6.031104
106.358384
65.497936
65.482776
92.422088
93.20508
23.651104
24.532712
66.786816
66.289312
62.28428
107.318848
101.58168
66.066144
122.539936
119.905232
96.8404
112.18012
64.237304
65.703848
114.48784
114.459752
65.689896
63.777984
64.79864
68.62336
3.084688
3.149032
65.5198
3.223944
3.889496
101.38364
123.595912
68.623056
64.885952
86.646016
110.840904
65.760432
64.788264
1.0806
5.601168
29.204184
29.219128
36.865144
36.879512
14.517976
14.785216
24.646288
26.11376
65.44588
65.757944
57.084568
62.597504
104.641592
94.316928
11.15004
152.48528
153.15352
15.574136
65.759584
65.653216
92.346088
94.10092
63.482712
112.040096
112.942752
110.81072
28.769856
29.0304
33.856744
68.608528
68.619376
16.541192
17.862408
15.137496
0.541576
4.788448
7.506608
71.458944
157.627224
33.119976
34.246512
127.57444
141.418424
36.0106
44.343448

1.774608
21.209456
24.026464
114.656168
118.015768
55.246944
55.268472
114.428368
113.476752
9.400488
81.6286
82.315472
117.397832
116.973032
163.182232
42.045576
60.00192
68.45304
68.621872
19.732568
19.907568
65.70788
65.764296
99.11268
126.94972
116.93016
105.206768
65.8416
65.490104
0.127296
78.454368
36.814776
144.457952
139.786632
32.347384
33.684656
113.946152
113.974304
68.617952
68.62224
68.609776
68.608928
64.673536
68.56448
65.748816
65.739392
100.106288
35.00384
6.793016
32.657416
17.86576
35.285456
12.222896
65.75904
65.761392
67.053256
24.433232
24.523224
64.92864
65.754776
15.57412
15.575176
27.833408
51.816808
51.814888
18.307856
64.81748
58.44684
68.616712
20.66908
112.456528
113.500416
126.751704
121.793768
68.513264
123.089912
130.036
110.28544
68.616608
68.6192
152.45292
139.558264
107.178776
124.777712
98.80688
103.487648
82.304656
82.312736
71.198064
13.098496
12.84444
9.972992
9.953968
88.553232
127.335344
68.602736
68.608896
9.587288
16.152416
23.809192
23.78668
2.561792
2.909376
17.819584
17.863176
15.574272
3.03708
7.599944
1.128312
1.156048
68.621936
23.669088
1.320432
29.777608
